,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
2707,1,1,1,1,0,0,1,1,1,1,0,0,0,3,2,2,3,2,0,1,2
2708,3,2,2,2,0,0,1,1,1,1,3,0,1,1,2,2,4,2,2,1,2
2711,3,1,1,1,0,0,1,1,1,1,5,1,0,2,2,0,4,3,1,1,2
2713,1,2,2,2,0,0,1,1,1,1,2,1,1,3,2,3,1,3,2,1,2
2714,1,2,3,3,0,1,1,1,1,1,0,0,0,2,0,0,3,2,0,1,2
2715,3,2,2,2,0,0,1,1,1,1,5,0,0,2,2,2,2,2,2,1,2
2717,3,1,1,1,0,0,1,1,1,1,4,0,0,3,2,2,4,3,2,1,2
2718,3,1,2,2,0,0,1,1,1,1,4,1,1,2,2,2,4,3,2,1,1
2720,3,1,2,2,0,0,1,1,1,1,5,0,0,3,2,5,3,2,3,1,2
2722,2,2,3,2,0,0,1,1,1,1,2,0,0,2,2,5,1,3,0,1,2
2727,1,1,1,1,0,0,1,1,1,1,2,1,0,2,2,2,4,3,2,1,2
2728,1,2,2,2,0,1,1,1,1,1,1,1,0,2,2,5,2,3,2,1,2
2730,3,1,1,1,1,0,1,1,1,1,4,1,0,4,2,3,2,2,2,1,2
2731,2,1,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,2,0,1,1
2732,2,2,1,1,0,0,1,1,1,1,4,0,0,3,2,2,3,3,2,1,2
2738,3,1,2,2,0,0,1,1,1,1,0,0,0,2,2,2,2,3,2,1,2
2744,3,1,1,1,0,0,1,1,1,1,5,0,1,3,2,0,2,2,2,1,1
2746,3,2,2,1,0,1,1,1,1,1,1,0,0,2,0,0,3,2,1,1,2
2749,1,2,2,2,0,0,1,1,1,1,2,0,1,2,2,0,3,2,2,1,2
2750,1,1,1,1,0,0,1,1,1,1,4,0,0,4,2,0,2,2,2,1,2
2751,3,2,2,2,0,1,1,1,1,1,1,0,0,2,2,3,2,3,2,1,2
2753,1,2,2,2,0,1,1,1,1,1,1,0,0,2,2,2,4,3,2,1,2
2754,1,1,1,1,0,0,1,1,1,1,4,0,1,3,2,1,4,2,2,1,2
2755,1,2,2,2,1,1,1,1,1,1,0,0,1,2,2,2,1,2,2,1,2
2756,2,2,2,2,0,0,1,1,1,1,2,0,0,2,2,5,2,3,2,1,2
2757,3,2,1,1,0,0,1,1,1,1,0,0,0,2,2,5,1,3,3,1,2
2759,3,1,1,1,1,0,1,1,1,1,4,0,1,3,2,4,2,2,2,1,2
2760,3,2,1,1,1,0,1,1,1,1,2,0,1,3,2,5,2,3,3,1,2
2762,2,2,3,1,0,0,1,1,1,1,2,1,1,3,2,0,0,2,0,1,2
2763,1,1,1,1,0,0,1,1,1,1,3,1,0,1,2,3,2,2,0,1,1
2764,1,1,1,1,0,1,1,1,1,1,0,1,0,2,2,0,0,2,3,1,2
2765,3,2,1,1,1,1,1,1,1,1,4,0,0,2,2,6,2,3,3,1,2
2766,3,1,1,1,0,1,0,1,1,1,1,1,0,3,0,0,3,3,3,3,2
2767,2,2,1,1,0,0,1,1,1,1,0,0,0,4,2,2,3,3,3,1,2
2769,1,1,1,1,0,0,1,1,1,1,2,1,0,1,2,2,4,2,2,1,1
2770,1,2,2,2,0,0,1,1,1,1,3,1,0,3,2,2,4,2,2,1,2
2771,1,1,1,1,0,0,1,1,1,1,3,0,0,3,2,5,4,2,2,1,1
2772,3,2,1,1,0,0,1,1,1,1,3,1,0,3,2,1,1,2,2,1,2
2773,1,2,3,3,0,1,0,1,1,1,3,3,0,2,0,0,1,2,0,1,2
2774,4,2,3,3,0,1,0,1,1,1,3,0,1,4,2,1,4,1,1,1,1
2775,3,2,3,3,0,1,0,1,1,0,3,0,0,2,2,2,4,2,1,1,2
2776,1,1,3,3,0,1,0,1,1,1,2,0,1,2,2,0,4,1,1,1,2
2777,3,2,3,3,0,1,0,1,1,1,3,0,1,1,2,1,4,2,1,1,2
2780,1,2,3,3,0,1,0,1,1,1,4,2,1,4,2,2,4,2,1,1,2
2782,2,2,3,3,0,1,0,1,1,1,2,0,4,2,2,1,4,2,2,1,2
2784,3,1,3,3,0,1,0,1,1,1,4,1,2,2,2,2,1,2,1,1,2
2786,1,1,3,3,1,1,0,1,1,1,4,1,1,1,2,0,4,3,1,1,2
2787,1,2,3,3,0,1,0,1,1,1,5,0,0,2,2,6,1,2,2,1,2
2789,1,1,3,3,0,1,0,1,1,1,4,0,0,1,0,0,1,3,2,1,2
2790,2,2,3,3,0,1,0,1,1,1,2,0,3,3,2,1,1,1,1,1,2
2791,2,2,3,3,0,1,0,1,1,1,2,0,4,1,2,4,1,2,0,1,2
2792,4,2,3,3,0,0,0,1,1,1,2,1,1,1,2,2,4,1,1,1,2
2793,2,1,3,3,0,1,0,1,1,1,3,1,0,1,2,5,1,2,1,1,2
2795,3,2,3,3,1,1,1,1,1,1,0,0,0,3,2,1,4,1,0,1,2
2797,1,2,3,3,0,1,0,1,1,1,2,0,1,2,2,2,4,2,1,1,2
2800,3,1,3,3,0,1,0,1,1,1,3,1,0,2,2,1,4,2,1,1,2
2802,3,2,3,3,0,1,0,1,1,1,0,1,0,4,2,2,4,2,1,1,2
2804,3,2,3,3,0,0,0,1,1,1,0,1,1,3,2,2,4,2,2,1,2
2808,4,2,3,3,0,1,0,1,1,1,4,0,0,3,2,2,1,2,1,1,2
2809,1,2,3,3,0,1,0,1,1,1,2,3,1,4,2,2,4,2,0,1,1
2813,3,1,3,3,0,0,0,1,1,1,4,0,3,2,2,1,4,2,1,1,2
2814,3,2,3,3,0,1,0,1,1,1,3,1,0,4,2,2,1,2,0,1,2
2815,1,1,3,3,0,0,0,1,1,1,5,0,2,2,2,1,1,2,0,1,2
2816,3,2,3,3,0,0,0,1,1,1,3,0,1,2,2,2,1,2,2,1,2
2817,4,1,3,3,0,1,0,1,1,1,3,1,2,4,2,1,4,2,1,1,2
2818,4,1,3,3,0,1,0,1,1,1,3,1,1,3,2,5,1,2,1,1,2
2819,1,2,3,3,0,1,0,1,1,1,3,3,2,3,2,2,4,2,1,1,2
2821,3,2,3,3,0,1,0,1,1,1,2,2,0,4,2,2,4,2,1,1,2
2823,3,1,3,3,0,0,0,1,1,1,4,1,1,3,0,0,4,2,1,1,2
2824,1,2,3,3,0,0,0,1,1,1,2,0,2,2,2,2,4,2,1,1,2
2827,3,2,3,3,0,1,0,1,1,1,2,0,2,3,2,1,4,2,1,1,2
2829,3,1,3,3,0,1,0,1,1,1,4,1,1,2,2,1,1,2,1,1,1
2831,2,1,3,3,0,0,0,1,1,1,0,2,1,1,1,5,4,2,3,1,2
2834,1,1,3,3,0,1,0,1,1,0,4,2,2,2,2,2,4,2,1,1,2
2840,2,2,3,3,0,0,0,1,1,1,0,0,0,2,2,2,4,2,0,1,2
2841,3,2,3,3,0,0,0,1,1,1,2,2,0,2,2,2,3,2,1,1,2
2842,4,1,3,3,0,1,0,1,1,1,4,1,0,2,2,6,1,3,1,1,2
2844,2,1,3,1,0,0,1,1,1,1,0,2,2,2,2,3,4,2,1,1,2
2856,2,2,2,3,0,1,0,1,1,1,2,0,2,2,2,2,4,2,1,1,2
2858,3,2,3,3,0,1,0,1,1,1,3,2,1,3,2,2,4,2,0,1,2
2860,4,2,3,3,0,1,0,1,1,1,2,3,1,3,2,5,4,2,1,1,2
2861,4,2,3,3,0,0,0,1,1,1,3,0,0,3,2,1,3,2,0,1,1
2863,1,1,3,2,0,0,0,1,1,1,5,0,1,3,2,1,1,3,1,1,2
2864,3,1,3,3,0,1,0,1,1,1,5,4,1,3,2,2,4,2,1,1,2
2866,2,1,3,3,0,1,0,1,1,1,4,5,0,2,2,1,4,2,1,1,2
2867,4,2,3,3,0,1,0,1,1,1,0,0,1,3,2,5,4,2,2,1,0
2869,3,1,3,3,0,0,0,1,1,1,2,0,0,2,2,0,1,2,0,1,2
2873,3,1,3,3,0,0,0,1,1,1,5,0,0,2,2,6,4,3,2,1,1
2874,3,2,3,3,0,0,0,1,1,1,4,0,0,2,2,2,4,2,1,1,2
2877,2,2,3,3,0,1,0,1,1,1,2,0,1,2,2,5,1,2,1,1,2
2885,3,1,3,3,0,1,0,1,1,1,3,0,2,2,2,2,4,2,1,1,2
2886,2,2,3,3,0,0,1,1,1,1,2,0,0,2,2,2,4,2,0,1,2
2887,3,2,3,3,0,1,0,1,1,1,2,2,0,3,2,2,4,2,1,1,2
2891,4,2,3,3,0,1,0,1,1,1,3,2,0,3,0,0,1,2,0,1,1
2893,3,1,3,1,0,0,0,1,1,1,4,0,0,3,2,6,1,3,2,1,2
2894,1,2,3,2,0,0,1,1,1,0,3,0,1,1,2,2,4,2,1,1,1
2896,1,2,1,1,0,0,0,1,1,1,0,0,0,1,1,3,1,3,2,1,2
2897,2,1,2,3,0,0,1,1,1,1,4,0,2,3,2,4,2,2,1,1,2
2899,1,2,3,3,0,0,1,1,1,1,0,1,0,1,2,2,4,3,2,1,2
2905,2,2,3,2,0,0,1,1,1,1,0,4,2,2,2,2,2,2,1,1,2
2906,1,1,3,3,0,1,1,1,0,1,0,0,1,2,2,2,4,3,1,1,2
2908,1,1,3,1,1,0,1,1,1,1,3,0,1,1,2,3,1,2,1,1,1
2909,1,2,3,3,0,0,1,1,1,1,3,1,0,1,2,3,4,2,2,1,2
2910,1,2,3,3,0,0,1,1,1,1,4,0,0,4,2,1,1,3,1,1,2
2911,3,2,3,1,0,0,1,1,1,1,2,0,0,3,0,0,4,2,2,1,2
2913,2,1,3,2,0,0,1,1,1,1,5,0,0,1,2,2,1,3,2,1,1
2914,3,2,3,2,0,0,0,1,1,1,2,2,1,1,2,5,2,3,1,1,2
2915,3,2,3,3,0,1,1,1,1,1,1,0,1,1,2,6,1,2,2,1,2
2916,2,1,1,3,0,0,1,1,1,1,5,1,0,2,2,1,1,2,1,1,2
2917,4,2,2,2,0,0,1,1,1,1,3,1,0,3,2,0,4,3,0,1,2
2921,2,2,3,2,2,0,1,1,1,1,4,0,1,2,0,0,3,2,2,1,2
2925,3,2,2,2,0,1,1,1,1,1,1,0,0,4,2,2,4,2,1,1,2
2928,1,2,3,3,0,1,1,1,1,1,1,2,0,4,0,0,2,3,0,1,2
2932,1,2,3,3,0,0,1,1,1,1,0,3,0,1,2,2,4,2,2,1,1
2933,3,2,3,3,0,0,1,1,1,1,3,0,1,2,2,6,1,3,2,1,2
2934,1,1,3,1,0,0,1,1,1,0,5,1,0,1,2,6,1,3,2,1,2
2936,4,1,3,1,1,0,1,1,1,1,0,1,0,3,2,4,1,3,2,1,1
2937,2,1,2,2,0,0,1,1,1,1,5,0,0,3,2,1,1,2,2,1,2
2940,3,1,3,1,0,0,1,1,1,1,5,0,1,2,0,0,3,2,1,1,2
2942,1,2,2,3,0,1,1,1,1,1,1,0,0,1,2,1,4,3,1,1,2
2945,3,1,1,1,0,0,1,1,1,1,4,0,0,3,2,2,4,2,1,1,2
2948,4,2,2,2,1,0,0,1,1,1,3,0,1,2,2,3,4,3,3,1,2
2949,3,1,3,2,0,0,1,1,1,1,4,0,0,4,2,2,4,2,1,1,2
2952,1,2,3,1,0,1,1,1,1,1,1,1,0,1,2,0,0,3,0,1,2
2955,1,2,3,2,0,0,1,1,1,1,2,1,3,1,2,5,1,2,2,1,1
2957,2,2,2,3,0,0,1,1,1,1,0,0,0,2,2,0,2,3,2,2,1
2958,3,2,3,2,0,0,1,1,1,1,0,1,0,2,2,0,1,3,0,1,2
2960,3,2,3,3,0,1,1,1,1,1,1,1,0,2,2,2,1,2,3,1,2
2961,2,2,3,1,0,0,1,1,1,1,4,0,0,3,2,2,4,2,2,1,2
2965,1,1,1,1,0,0,1,1,1,1,5,0,1,1,2,2,4,3,1,1,2
2966,2,1,2,2,0,0,1,1,1,1,4,0,1,3,2,1,1,3,2,1,2
2967,2,2,3,2,0,0,1,1,1,1,2,0,0,1,2,5,3,3,2,1,2
2968,1,1,2,3,0,0,1,1,1,1,4,0,1,4,2,1,4,2,2,1,2
2970,3,1,1,3,0,1,1,1,1,1,1,1,0,2,2,6,3,3,3,1,1
2971,1,2,0,0,0,0,1,1,1,1,0,0,0,1,2,0,0,3,0,1,2
2974,3,2,2,2,1,0,1,1,1,1,4,0,1,1,1,5,1,3,3,1,1
2978,3,2,1,1,0,1,0,1,1,1,2,0,0,2,2,2,4,2,2,2,2
2979,2,1,2,2,0,0,1,1,1,1,5,1,0,4,2,5,3,3,3,1,2
2980,3,2,2,2,0,0,1,1,1,1,0,0,0,2,2,0,2,3,3,1,2
2982,2,1,2,3,0,0,1,1,1,1,5,1,0,2,2,3,2,2,2,1,2
2983,3,1,2,2,0,0,1,1,1,1,4,0,0,3,2,3,2,2,2,1,2
2986,1,2,2,2,0,0,1,1,1,1,3,0,1,1,2,5,2,3,3,1,1
2989,3,1,3,1,0,0,1,1,1,1,5,1,1,3,2,6,2,3,2,1,2
2990,3,2,3,1,1,0,1,1,1,1,0,0,0,2,2,5,2,2,2,1,2
2992,1,2,2,2,0,0,1,1,1,1,0,1,1,1,2,2,2,3,3,1,2
2994,2,1,3,3,0,0,1,1,1,1,4,2,1,2,2,1,4,2,1,1,2
2996,4,1,1,1,0,0,1,1,1,1,5,0,0,3,2,6,3,2,2,1,2
2997,1,1,2,2,0,0,1,1,1,1,0,1,0,3,2,2,1,2,2,1,2
2999,1,2,3,2,0,1,1,1,1,1,1,1,0,1,2,0,2,2,2,1,2
3000,1,2,2,2,0,0,1,1,1,1,2,0,0,1,2,0,2,2,2,1,2
3001,3,1,1,1,0,0,0,1,1,1,3,1,3,2,2,3,1,2,2,1,2
3002,2,2,2,2,0,0,1,1,1,1,2,0,0,2,2,6,3,3,3,2,2
3003,1,2,1,1,0,0,0,1,1,1,4,1,0,2,2,2,4,2,2,1,2
3004,2,2,2,2,0,0,1,1,1,1,2,0,0,2,2,4,1,2,2,1,2
3006,1,1,2,2,0,0,1,1,1,1,5,1,0,2,2,2,4,3,2,1,2
3009,2,1,2,2,0,0,1,1,1,1,5,1,0,2,2,4,2,3,2,1,2
3012,3,2,1,1,0,0,1,1,1,1,0,1,1,2,2,2,4,3,0,1,1
3013,3,1,2,2,0,0,1,1,1,1,5,1,0,3,2,2,3,3,3,2,2
3014,3,2,1,1,0,0,1,1,1,1,4,1,0,3,2,3,3,3,2,1,2
3016,2,1,2,2,2,0,1,1,1,1,4,1,0,2,2,0,3,3,2,1,1
3017,3,2,2,2,0,0,1,1,1,1,2,0,0,3,2,0,4,3,2,1,2
3018,3,2,2,3,0,1,1,1,1,1,0,0,0,3,2,2,2,2,2,1,2
3024,4,1,2,2,0,0,1,1,1,1,5,0,0,4,2,6,2,3,2,1,2
3025,3,1,3,1,0,0,1,1,1,1,3,2,1,3,2,0,2,3,0,1,1
3028,3,2,2,2,0,1,1,1,1,1,1,1,0,2,2,3,2,2,2,1,2
3029,1,2,2,2,0,0,1,1,1,1,2,1,0,1,2,3,3,2,2,1,2
3032,3,2,1,3,0,0,1,1,1,1,3,0,1,3,2,5,3,3,3,1,1
3036,3,2,2,2,0,0,1,1,1,1,4,1,1,3,2,2,4,2,3,1,2
3037,3,2,2,2,0,1,0,0,1,1,1,0,1,2,2,4,2,3,2,1,2
3039,2,1,2,1,0,0,1,1,1,1,3,0,0,2,2,2,4,2,0,1,2
3043,3,1,2,2,0,0,1,1,1,1,4,0,1,2,2,3,1,2,2,1,2
3045,2,1,2,2,0,0,1,1,1,1,4,0,2,2,2,3,2,2,2,1,1
3046,3,2,2,2,0,0,1,1,1,1,4,0,1,3,2,2,2,3,2,1,2
3047,1,2,2,2,0,0,1,1,1,1,1,0,1,3,2,0,4,2,0,1,1
3048,1,1,2,2,0,0,1,1,1,1,4,0,0,3,1,3,2,3,3,1,2
3049,4,2,2,2,0,0,1,1,1,1,4,1,0,3,2,3,3,3,3,1,1
3050,4,1,1,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,1,2
3051,2,1,3,2,0,0,1,1,1,1,4,1,0,2,0,0,3,3,0,1,2
3052,3,1,2,2,0,0,1,1,1,1,4,0,0,2,2,0,0,3,3,1,1
3055,1,1,1,1,0,0,1,1,1,1,4,0,0,1,1,5,2,3,3,1,2
3056,3,2,1,1,0,0,1,1,1,1,4,1,0,2,2,4,1,3,2,1,2
3057,1,1,1,1,0,0,1,1,1,1,3,0,0,1,2,1,1,2,2,1,2
3058,1,2,2,2,0,1,1,1,1,1,1,1,0,3,2,2,3,2,2,1,2
3059,2,1,2,2,0,0,1,1,1,1,4,0,1,4,2,5,2,2,0,1,2
3061,3,2,3,1,0,0,0,1,1,1,3,0,0,2,2,5,2,2,2,1,1
3062,3,2,1,1,0,0,1,1,1,1,3,0,0,2,2,6,2,3,3,1,2
3063,1,2,2,1,0,1,1,1,1,1,3,1,0,1,2,3,2,3,0,1,2
3065,3,2,1,1,0,0,1,1,1,1,4,1,1,2,2,5,2,2,3,1,1
3066,1,2,2,2,0,0,1,1,1,1,2,0,1,2,2,5,1,3,2,1,2
3067,1,1,2,2,0,0,1,1,1,1,4,0,0,2,2,0,2,2,2,1,2
3068,3,1,1,1,0,0,1,1,1,1,4,0,0,3,2,3,4,3,2,1,2
3069,2,1,1,1,1,0,1,1,1,1,4,0,0,2,2,0,2,3,3,1,2
3070,1,2,1,1,0,0,1,1,1,1,3,1,0,2,2,4,2,3,3,1,2
3071,2,1,1,1,0,0,1,1,1,1,4,1,0,2,2,5,2,2,2,1,2
3072,2,2,1,1,0,0,1,1,1,1,4,1,1,2,1,3,3,3,3,1,2
3073,3,1,1,1,0,1,1,1,1,1,1,1,0,3,2,2,4,3,0,3,2
3074,3,2,1,1,0,0,1,1,1,1,3,0,1,2,2,5,3,2,2,1,2
3075,3,2,1,1,1,1,1,1,1,1,3,0,1,2,2,0,2,3,3,1,2
3076,3,1,1,1,0,0,1,1,1,1,4,0,2,2,2,6,2,3,2,1,2
3077,3,2,1,1,0,1,1,1,1,1,0,0,0,2,2,2,4,3,2,3,2
3078,4,2,1,1,0,0,1,1,1,1,3,0,0,3,2,4,2,2,2,1,1
3079,2,1,1,1,0,0,1,1,1,1,0,1,1,3,2,5,3,2,2,1,2
3080,3,2,1,1,0,1,1,1,1,1,2,0,2,2,2,3,3,2,2,3,2
3081,2,2,2,1,1,0,1,1,1,1,2,0,0,2,2,0,2,3,3,3,2
3082,1,1,1,1,0,1,1,1,1,1,0,1,0,1,2,5,2,3,3,3,2
3083,2,2,3,3,0,1,0,1,1,1,3,1,0,4,2,0,4,1,0,1,2
3084,4,2,3,3,0,1,0,1,1,1,3,0,0,3,0,0,2,1,1,1,2
3086,2,2,3,3,1,1,0,1,1,1,5,2,0,4,2,1,1,2,1,1,1
3087,3,2,3,3,0,1,0,1,1,1,3,0,0,3,2,6,1,2,1,1,2
3088,3,1,3,3,0,0,0,1,1,1,3,0,0,4,2,2,1,1,0,1,2
3090,3,2,3,3,0,1,0,1,1,1,2,0,1,4,0,0,4,2,1,1,2
3092,3,1,3,3,0,1,0,1,1,1,4,1,2,4,2,3,4,3,2,1,2
3093,2,1,3,3,0,0,0,1,1,1,5,1,1,4,2,2,4,2,1,1,2
3094,2,1,3,3,0,0,0,1,1,1,3,3,0,3,2,1,1,2,1,1,2
3096,2,2,3,3,0,0,0,1,1,1,2,0,0,4,2,5,3,2,1,1,2
3099,3,2,3,3,0,0,0,1,1,1,3,2,0,3,0,0,1,2,1,1,1
3100,2,2,3,3,1,1,0,1,1,1,3,2,0,2,2,6,1,3,2,1,2
3102,3,1,3,3,0,0,0,1,1,1,4,3,0,3,2,3,2,3,2,1,2
3104,2,2,3,3,0,1,0,1,1,1,2,1,0,2,2,2,1,2,2,1,2
3107,2,1,3,1,0,1,0,1,1,1,4,0,2,3,2,2,4,2,0,1,2
3108,4,1,3,3,0,0,1,1,1,1,3,0,0,2,2,3,1,2,1,1,2
3110,3,2,3,3,0,0,0,1,1,1,3,3,3,3,2,2,1,2,0,1,2
3111,3,1,3,3,0,0,1,1,1,1,0,5,0,1,2,6,1,3,2,1,1
3112,4,2,3,2,0,1,0,1,1,1,1,1,0,3,2,0,4,2,1,1,2
3116,3,2,3,2,0,0,1,1,1,1,2,1,1,2,2,2,1,2,1,1,2
3117,4,2,3,3,0,1,1,1,1,1,1,2,0,2,2,2,4,2,1,1,2
3119,2,1,3,3,1,0,1,1,1,1,0,1,0,4,2,0,4,2,1,1,2
3122,3,1,3,3,0,0,1,1,1,1,4,0,0,2,0,0,3,2,2,1,2
3123,4,2,2,2,0,0,0,1,1,1,3,0,1,2,2,6,1,3,2,1,2
3125,2,1,3,2,0,0,1,1,1,1,3,1,0,3,2,3,3,2,1,1,2
3126,3,1,3,1,0,0,1,1,1,1,4,2,0,3,2,5,1,2,0,1,2
3128,3,2,2,2,0,1,1,1,1,1,0,0,0,3,2,1,4,2,1,1,2
3129,3,2,3,2,0,0,1,1,1,1,3,0,0,4,2,2,4,2,2,1,1
3133,2,2,2,2,0,0,1,1,1,1,3,0,0,2,2,2,3,2,1,1,2
3134,3,2,3,2,0,0,1,1,1,1,2,0,0,4,2,1,4,2,1,1,2
3136,4,1,2,2,0,0,1,1,1,1,4,2,0,3,2,2,4,2,2,1,2
3137,3,1,1,1,0,0,0,1,1,1,5,0,0,3,2,4,3,3,2,1,2
3138,2,1,3,1,0,0,1,1,1,1,4,0,0,3,2,1,3,3,0,1,2
3139,3,1,2,2,0,0,1,1,1,1,5,0,1,3,2,0,2,2,2,1,2
3140,3,2,2,2,0,0,1,1,1,1,2,1,0,2,2,4,1,2,2,1,2
3142,2,2,1,1,0,0,1,1,1,1,3,0,0,3,2,5,2,3,2,1,2
3146,2,1,2,2,0,0,1,1,1,1,4,0,1,3,2,2,2,2,2,1,2
3148,3,1,2,2,0,0,1,1,1,1,4,0,1,3,2,2,3,2,3,1,2
3149,4,1,2,2,0,0,1,1,1,1,4,0,0,3,1,5,3,2,3,1,1
3152,2,1,1,1,0,0,1,1,1,1,4,1,0,3,2,5,2,3,2,2,2
3153,4,2,3,3,0,0,1,1,1,1,2,0,0,2,0,0,3,2,2,1,2
3154,3,2,1,1,0,0,1,1,1,1,4,1,0,3,2,6,4,3,2,1,2
3155,3,2,1,1,0,0,1,1,1,1,3,0,0,3,2,6,4,2,2,1,2
3156,3,1,1,1,0,0,1,1,1,1,4,0,1,3,2,2,4,3,2,1,1
3157,2,2,1,1,0,0,1,1,1,1,4,0,0,3,2,2,1,3,3,1,2
3158,3,1,1,1,0,1,1,1,1,1,1,0,0,3,2,3,3,3,2,3,2
3159,3,2,1,1,0,1,0,1,1,1,1,1,1,3,2,3,2,3,3,3,2
3160,3,2,1,1,0,1,1,1,1,1,1,0,0,3,2,3,1,3,2,3,2
3161,3,2,3,3,0,1,0,1,1,1,0,0,1,4,2,2,4,1,1,1,2
3163,3,2,3,3,0,1,0,1,1,1,2,1,1,3,2,0,1,1,1,1,2
3164,3,1,3,3,0,1,0,1,1,1,2,1,0,3,0,0,1,2,1,1,2
3165,2,2,3,3,0,1,0,1,1,1,3,1,2,3,2,3,1,2,1,1,2
3166,3,2,3,3,0,0,0,1,1,1,2,0,0,4,2,2,4,1,1,1,2
3168,3,1,3,3,0,1,0,1,1,1,4,0,1,2,2,1,1,2,0,1,2
3169,3,1,3,3,0,1,0,1,1,1,4,0,5,2,2,5,1,2,0,1,2
3171,2,1,3,3,0,1,0,1,1,1,4,4,0,3,2,4,1,3,2,1,2
3172,3,1,3,3,0,0,0,1,1,1,4,1,0,2,0,0,4,2,1,1,2
3174,2,2,3,3,0,1,0,1,1,1,0,1,1,3,2,2,4,3,1,1,2
3175,2,1,3,3,1,0,0,1,1,1,4,2,0,4,2,0,1,2,1,1,2
3180,3,2,3,3,0,0,0,1,1,1,2,2,0,3,2,1,1,2,2,1,2
3181,3,2,3,3,0,1,0,1,1,1,2,0,1,3,2,2,4,2,0,1,2
3182,2,2,3,2,0,0,0,1,1,1,0,1,0,3,2,4,4,3,2,1,2
3183,3,1,3,3,0,0,1,1,1,1,4,0,0,4,2,2,4,3,1,1,2
3186,3,2,3,3,0,0,0,1,1,1,4,0,1,4,2,6,4,2,1,1,2
3192,3,1,3,2,0,0,1,1,1,1,5,0,0,3,2,6,1,3,0,1,2
3196,3,2,3,2,0,1,1,1,1,1,2,0,0,3,2,0,1,3,0,1,2
3199,3,2,2,2,0,0,1,1,1,1,3,0,0,3,2,6,2,3,0,1,2
3201,2,1,2,2,0,0,1,1,1,1,5,1,0,3,2,0,3,3,2,1,2
3202,3,2,2,2,0,0,1,1,1,1,3,2,0,3,2,3,1,2,2,1,2
3203,2,2,2,2,0,1,1,1,1,1,0,0,1,2,2,2,3,3,2,1,2
3204,3,2,2,2,0,0,1,1,1,1,4,0,2,3,2,6,1,3,3,1,2
3208,3,2,2,2,0,0,1,1,1,1,4,1,0,1,2,5,3,2,2,1,1
3209,3,2,1,3,0,0,0,1,1,1,2,1,0,2,2,5,2,2,2,1,1
3210,3,2,2,2,0,0,0,1,1,1,3,0,0,3,2,2,2,2,2,1,1
3213,3,2,2,2,0,1,1,1,1,1,2,0,2,4,2,0,3,2,2,1,1
3215,3,2,1,1,0,0,1,1,1,1,0,2,0,3,2,2,4,3,2,1,2
3216,3,2,1,1,0,0,1,1,1,1,3,0,0,2,2,0,2,2,3,1,1
3217,2,2,1,1,1,0,1,1,1,1,4,0,1,3,2,6,1,3,3,1,2
3218,2,1,3,1,0,0,1,1,1,1,3,1,0,3,2,3,3,2,0,1,2
3221,3,2,3,3,0,1,0,1,1,1,2,0,2,2,0,0,1,2,1,1,2
3222,3,1,3,3,0,1,0,1,1,1,4,0,0,1,2,3,4,1,1,1,2
3223,1,1,3,3,0,1,0,1,1,1,4,0,2,1,2,2,1,3,1,2,2
3224,1,1,3,3,0,1,0,1,1,0,5,0,3,2,2,2,4,3,2,1,2
3229,1,2,3,3,0,0,0,1,1,1,0,0,0,4,0,0,4,3,1,1,1
3230,1,2,3,3,0,1,0,1,1,1,0,1,1,1,0,0,4,2,0,1,2
3232,3,1,3,3,0,1,0,1,1,1,4,1,2,3,2,6,1,3,2,1,2
3233,3,1,3,3,0,1,0,1,1,1,3,2,0,4,2,2,4,2,0,1,2
3234,1,2,3,3,1,0,0,1,1,1,3,3,0,2,2,2,4,2,0,1,2
3237,3,2,3,3,0,1,0,1,1,1,2,4,0,1,0,0,1,2,0,1,2
3238,1,2,3,3,0,0,1,1,1,1,2,2,1,3,2,1,1,2,1,1,2
3241,1,2,3,3,0,0,0,1,1,1,2,3,0,3,2,2,1,2,1,1,2
3242,3,2,3,2,0,1,0,1,1,1,2,2,0,2,2,2,4,2,1,1,2
3245,4,2,3,3,1,1,0,1,1,1,2,0,1,1,2,2,4,2,1,1,2
3248,3,2,3,3,0,1,0,1,1,1,1,0,1,2,2,6,4,2,1,1,2
3252,3,1,3,3,0,0,0,1,1,1,3,1,0,2,0,0,4,2,0,1,2
3253,4,2,3,3,0,1,0,1,1,1,2,3,0,1,2,3,1,2,1,1,2
3259,3,2,3,3,0,1,0,1,1,1,2,1,0,4,2,2,4,3,1,1,2
3262,3,2,3,3,0,1,0,1,1,1,0,1,0,1,2,5,2,3,1,1,2
3263,1,2,3,3,0,1,1,1,1,1,1,0,2,1,2,2,1,2,2,1,2
3267,1,1,3,3,0,0,0,1,1,1,4,0,2,2,1,3,1,3,1,1,1
3268,3,2,3,2,0,1,1,1,1,1,1,1,1,3,2,0,3,2,2,1,2
3271,3,2,3,2,0,1,0,1,1,1,0,2,0,2,2,3,3,2,1,1,2
