,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
2753,1,2,2,2,0,1,1,1,1,1,1,0,0,2,2,2,4,3,2,1,2
2754,1,1,1,1,0,0,1,1,1,1,4,0,1,3,2,1,4,2,2,1,2
2755,1,2,2,2,1,1,1,1,1,1,0,0,1,2,2,2,1,2,2,1,2
2757,3,2,1,1,0,0,1,1,1,1,0,0,0,2,2,5,1,3,3,1,2
2758,1,2,2,2,0,1,1,1,1,1,1,0,1,3,2,3,3,2,2,1,2
2759,3,1,1,1,1,0,1,1,1,1,4,0,1,3,2,4,2,2,2,1,2
2760,3,2,1,1,1,0,1,1,1,1,2,0,1,3,2,5,2,3,3,1,2
2761,2,2,3,2,0,0,1,1,1,1,2,0,0,3,0,0,1,3,0,1,1
2762,2,2,3,1,0,0,1,1,1,1,2,1,1,3,2,0,0,2,0,1,2
2763,1,1,1,1,0,0,1,1,1,1,3,1,0,1,2,3,2,2,0,1,1
2764,1,1,1,1,0,1,1,1,1,1,0,1,0,2,2,0,0,2,3,1,2
2765,3,2,1,1,1,1,1,1,1,1,4,0,0,2,2,6,2,3,3,1,2
2766,3,1,1,1,0,1,0,1,1,1,1,1,0,3,0,0,3,3,3,3,2
2767,2,2,1,1,0,0,1,1,1,1,0,0,0,4,2,2,3,3,3,1,2
2768,3,1,2,2,0,0,1,1,1,1,4,2,0,3,2,1,3,2,0,1,2
2769,1,1,1,1,0,0,1,1,1,1,2,1,0,1,2,2,4,2,2,1,1
2770,1,2,2,2,0,0,1,1,1,1,3,1,0,3,2,2,4,2,2,1,2
2771,1,1,1,1,0,0,1,1,1,1,3,0,0,3,2,5,4,2,2,1,1
2772,3,2,1,1,0,0,1,1,1,1,3,1,0,3,2,1,1,2,2,1,2
2773,1,2,3,3,0,1,0,1,1,1,3,3,0,2,0,0,1,2,0,1,2
2774,4,2,3,3,0,1,0,1,1,1,3,0,1,4,2,1,4,1,1,1,1
2775,3,2,3,3,0,1,0,1,1,0,3,0,0,2,2,2,4,2,1,1,2
2776,1,1,3,3,0,1,0,1,1,1,2,0,1,2,2,0,4,1,1,1,2
2777,3,2,3,3,0,1,0,1,1,1,3,0,1,1,2,1,4,2,1,1,2
2778,1,1,3,3,1,0,0,1,1,1,5,2,0,1,0,0,1,2,2,1,1
2782,2,2,3,3,0,1,0,1,1,1,2,0,4,2,2,1,4,2,2,1,2
2785,3,1,3,3,0,1,0,1,1,1,4,1,0,2,2,2,4,2,1,1,2
2787,1,2,3,3,0,1,0,1,1,1,5,0,0,2,2,6,1,2,2,1,2
2788,3,1,3,3,0,1,0,1,1,1,4,2,3,2,2,5,1,3,1,1,1
2789,1,1,3,3,0,1,0,1,1,1,4,0,0,1,0,0,1,3,2,1,2
2791,2,2,3,3,0,1,0,1,1,1,2,0,4,1,2,4,1,2,0,1,2
2792,4,2,3,3,0,0,0,1,1,1,2,1,1,1,2,2,4,1,1,1,2
2797,1,2,3,3,0,1,0,1,1,1,2,0,1,2,2,2,4,2,1,1,2
2802,3,2,3,3,0,1,0,1,1,1,0,1,0,4,2,2,4,2,1,1,2
2804,3,2,3,3,0,0,0,1,1,1,0,1,1,3,2,2,4,2,2,1,2
2808,4,2,3,3,0,1,0,1,1,1,4,0,0,3,2,2,1,2,1,1,2
2814,3,2,3,3,0,1,0,1,1,1,3,1,0,4,2,2,1,2,0,1,2
2816,3,2,3,3,0,0,0,1,1,1,3,0,1,2,2,2,1,2,2,1,2
2817,4,1,3,3,0,1,0,1,1,1,3,1,2,4,2,1,4,2,1,1,2
2818,4,1,3,3,0,1,0,1,1,1,3,1,1,3,2,5,1,2,1,1,2
2819,1,2,3,3,0,1,0,1,1,1,3,3,2,3,2,2,4,2,1,1,2
2820,4,1,3,3,0,1,0,1,1,1,3,1,3,3,2,1,4,2,0,1,2
2821,3,2,3,3,0,1,0,1,1,1,2,2,0,4,2,2,4,2,1,1,2
2823,3,1,3,3,0,0,0,1,1,1,4,1,1,3,0,0,4,2,1,1,2
2827,3,2,3,3,0,1,0,1,1,1,2,0,2,3,2,1,4,2,1,1,2
2828,2,2,3,3,0,1,0,1,1,1,2,1,1,2,0,0,4,2,3,1,1
2829,3,1,3,3,0,1,0,1,1,1,4,1,1,2,2,1,1,2,1,1,1
2830,3,2,3,3,0,0,0,1,1,1,2,2,0,2,0,0,3,2,1,1,2
2831,2,1,3,3,0,0,0,1,1,1,0,2,1,1,1,5,4,2,3,1,2
2836,1,1,3,3,0,0,0,1,1,1,4,1,2,2,0,0,2,2,1,1,2
2842,4,1,3,3,0,1,0,1,1,1,4,1,0,2,2,6,1,3,1,1,2
2844,2,1,3,1,0,0,1,1,1,1,0,2,2,2,2,3,4,2,1,1,2
2846,2,1,3,2,0,1,0,1,1,1,4,0,2,2,2,6,1,3,1,1,2
2847,4,2,3,3,0,0,0,1,1,1,0,0,1,4,0,0,3,2,0,1,2
2853,3,2,3,3,0,1,0,1,1,1,3,0,1,1,0,0,1,3,0,1,2
2857,1,2,3,2,0,1,0,1,1,0,2,1,0,2,2,0,4,2,1,1,2
2858,3,2,3,3,0,1,0,1,1,1,3,2,1,3,2,2,4,2,0,1,2
2859,2,2,2,2,0,1,0,1,1,1,2,0,2,3,2,6,1,3,3,1,2
2860,4,2,3,3,0,1,0,1,1,1,2,3,1,3,2,5,4,2,1,1,2
2864,3,1,3,3,0,1,0,1,1,1,5,4,1,3,2,2,4,2,1,1,2
2867,4,2,3,3,0,1,0,1,1,1,0,0,1,3,2,5,4,2,2,1,0
2873,3,1,3,3,0,0,0,1,1,1,5,0,0,2,2,6,4,3,2,1,1
2876,1,2,3,2,0,0,0,1,1,1,4,1,1,2,2,4,1,2,1,1,2
2879,3,1,3,1,0,0,0,1,1,0,4,1,0,3,2,2,1,2,1,1,1
2882,1,2,3,3,0,1,0,1,1,1,1,1,0,2,2,2,1,3,2,1,2
2883,3,2,3,2,0,1,0,1,1,1,1,0,1,3,2,3,1,2,2,1,2
2885,3,1,3,3,0,1,0,1,1,1,3,0,2,2,2,2,4,2,1,1,2
2886,2,2,3,3,0,0,1,1,1,1,2,0,0,2,2,2,4,2,0,1,2
2887,3,2,3,3,0,1,0,1,1,1,2,2,0,3,2,2,4,2,1,1,2
2888,1,2,3,3,0,0,0,1,1,1,3,1,0,1,2,2,4,2,0,1,2
2891,4,2,3,3,0,1,0,1,1,1,3,2,0,3,0,0,1,2,0,1,1
2892,2,2,3,2,0,1,1,1,1,1,1,0,0,1,2,2,3,3,3,1,2
2895,1,2,3,3,0,0,0,1,1,1,2,0,2,1,2,3,1,2,1,1,2
2896,1,2,1,1,0,0,0,1,1,1,0,0,0,1,1,3,1,3,2,1,2
2898,2,1,2,2,0,0,1,1,1,1,5,0,1,1,2,2,1,2,1,1,2
2899,1,2,3,3,0,0,1,1,1,1,0,1,0,1,2,2,4,3,2,1,2
2901,3,1,3,2,0,1,0,1,1,0,4,1,0,2,2,2,4,2,1,1,1
2902,2,2,3,3,0,1,1,1,1,1,1,5,0,3,2,2,4,2,2,1,2
2905,2,2,3,2,0,0,1,1,1,1,0,4,2,2,2,2,2,2,1,1,2
2906,1,1,3,3,0,1,1,1,0,1,0,0,1,2,2,2,4,3,1,1,2
2908,1,1,3,1,1,0,1,1,1,1,3,0,1,1,2,3,1,2,1,1,1
2910,1,2,3,3,0,0,1,1,1,1,4,0,0,4,2,1,1,3,1,1,2
2911,3,2,3,1,0,0,1,1,1,1,2,0,0,3,0,0,4,2,2,1,2
2912,4,1,3,3,0,0,1,1,1,1,0,1,0,3,2,0,2,2,1,1,2
2914,3,2,3,2,0,0,0,1,1,1,2,2,1,1,2,5,2,3,1,1,2
2918,1,2,1,1,0,0,1,0,1,1,3,0,0,1,2,2,4,2,2,1,2
2919,1,1,3,1,0,0,1,1,1,1,3,1,0,1,0,0,2,2,0,1,2
2920,2,2,2,2,0,0,1,1,1,1,3,0,1,4,2,6,1,2,0,1,2
2921,2,2,3,2,2,0,1,1,1,1,4,0,1,2,0,0,3,2,2,1,2
2922,2,2,2,2,0,0,1,1,1,1,2,1,1,4,2,1,4,2,2,1,2
2924,4,2,3,3,0,1,1,1,1,1,1,2,0,3,2,2,2,2,2,1,2
2928,1,2,3,3,0,1,1,1,1,1,1,2,0,4,0,0,2,3,0,1,2
2931,3,1,1,1,0,0,1,1,1,1,5,1,0,2,2,2,4,3,2,1,2
2932,1,2,3,3,0,0,1,1,1,1,0,3,0,1,2,2,4,2,2,1,1
2934,1,1,3,1,0,0,1,1,1,0,5,1,0,1,2,6,1,3,2,1,2
2935,2,1,3,3,0,1,1,1,1,1,0,2,0,2,2,5,1,2,0,1,2
2936,4,1,3,1,1,0,1,1,1,1,0,1,0,3,2,4,1,3,2,1,1
2937,2,1,2,2,0,0,1,1,1,1,5,0,0,3,2,1,1,2,2,1,2
2945,3,1,1,1,0,0,1,1,1,1,4,0,0,3,2,2,4,2,1,1,2
2946,3,1,3,1,0,0,1,1,1,1,5,1,1,2,0,0,3,2,0,1,2
2948,4,2,2,2,1,0,0,1,1,1,3,0,1,2,2,3,4,3,3,1,2
2950,4,1,1,1,0,0,1,1,1,1,5,1,0,4,2,3,2,2,0,1,2
2951,2,2,2,2,0,0,1,1,1,1,3,0,1,2,2,2,3,3,2,1,2
2952,1,2,3,1,0,1,1,1,1,1,1,1,0,1,2,0,0,3,0,1,2
2955,1,2,3,2,0,0,1,1,1,1,2,1,3,1,2,5,1,2,2,1,1
2956,2,1,1,1,1,0,1,1,1,1,5,0,0,3,2,3,3,2,2,1,2
2957,2,2,2,3,0,0,1,1,1,1,0,0,0,2,2,0,2,3,2,2,1
2959,1,1,2,2,0,0,1,1,1,1,5,0,1,1,2,2,1,3,2,1,1
2962,3,2,2,2,0,0,1,0,0,1,3,0,0,2,2,2,2,2,2,2,2
2963,1,1,3,1,0,0,1,1,1,1,4,1,1,1,2,2,1,3,2,1,2
2965,1,1,1,1,0,0,1,1,1,1,5,0,1,1,2,2,4,3,1,1,2
2968,1,1,2,3,0,0,1,1,1,1,4,0,1,4,2,1,4,2,2,1,2
2970,3,1,1,3,0,1,1,1,1,1,1,1,0,2,2,6,3,3,3,1,1
2971,1,2,0,0,0,0,1,1,1,1,0,0,0,1,2,0,0,3,0,1,2
2973,4,1,3,1,0,0,1,1,1,1,5,0,2,3,2,3,2,3,2,1,2
2976,3,2,2,2,1,0,1,1,1,1,5,0,1,1,2,2,1,3,2,1,2
2978,3,2,1,1,0,1,0,1,1,1,2,0,0,2,2,2,4,2,2,2,2
2979,2,1,2,2,0,0,1,1,1,1,5,1,0,4,2,5,3,3,3,1,2
2982,2,1,2,3,0,0,1,1,1,1,5,1,0,2,2,3,2,2,2,1,2
2983,3,1,2,2,0,0,1,1,1,1,4,0,0,3,2,3,2,2,2,1,2
2986,1,2,2,2,0,0,1,1,1,1,3,0,1,1,2,5,2,3,3,1,1
2994,2,1,3,3,0,0,1,1,1,1,4,2,1,2,2,1,4,2,1,1,2
2996,4,1,1,1,0,0,1,1,1,1,5,0,0,3,2,6,3,2,2,1,2
2997,1,1,2,2,0,0,1,1,1,1,0,1,0,3,2,2,1,2,2,1,2
3001,3,1,1,1,0,0,0,1,1,1,3,1,3,2,2,3,1,2,2,1,2
3002,2,2,2,2,0,0,1,1,1,1,2,0,0,2,2,6,3,3,3,2,2
3003,1,2,1,1,0,0,0,1,1,1,4,1,0,2,2,2,4,2,2,1,2
3004,2,2,2,2,0,0,1,1,1,1,2,0,0,2,2,4,1,2,2,1,2
3005,1,2,3,1,0,0,1,1,1,1,2,1,0,1,2,6,2,3,2,1,2
3006,1,1,2,2,0,0,1,1,1,1,5,1,0,2,2,2,4,3,2,1,2
3007,2,1,2,2,0,0,1,1,1,1,5,0,0,2,2,2,2,2,2,1,2
3009,2,1,2,2,0,0,1,1,1,1,5,1,0,2,2,4,2,3,2,1,2
3012,3,2,1,1,0,0,1,1,1,1,0,1,1,2,2,2,4,3,0,1,1
3014,3,2,1,1,0,0,1,1,1,1,4,1,0,3,2,3,3,3,2,1,2
3016,2,1,2,2,2,0,1,1,1,1,4,1,0,2,2,0,3,3,2,1,1
3021,3,2,1,1,0,0,1,1,1,1,3,0,0,2,2,0,2,3,0,1,2
3023,3,1,1,1,0,0,1,1,1,1,0,1,0,2,2,2,4,2,2,1,2
3024,4,1,2,2,0,0,1,1,1,1,5,0,0,4,2,6,2,3,2,1,2
3025,3,1,3,1,0,0,1,1,1,1,3,2,1,3,2,0,2,3,0,1,1
3026,2,2,2,2,0,0,1,1,1,1,2,0,0,1,2,5,1,2,2,1,2
3028,3,2,2,2,0,1,1,1,1,1,1,1,0,2,2,3,2,2,2,1,2
3032,3,2,1,3,0,0,1,1,1,1,3,0,1,3,2,5,3,3,3,1,1
3034,3,2,2,2,0,1,1,1,1,1,1,1,0,3,2,6,3,3,2,1,2
3035,3,2,2,2,0,0,1,1,1,1,2,1,1,2,2,4,2,2,2,1,2
3039,2,1,2,1,0,0,1,1,1,1,3,0,0,2,2,2,4,2,0,1,2
3043,3,1,2,2,0,0,1,1,1,1,4,0,1,2,2,3,1,2,2,1,2
3044,3,2,3,2,0,0,1,1,1,1,2,0,0,4,2,0,2,3,2,1,2
3045,2,1,2,2,0,0,1,1,1,1,4,0,2,2,2,3,2,2,2,1,1
3046,3,2,2,2,0,0,1,1,1,1,4,0,1,3,2,2,2,3,2,1,2
3048,1,1,2,2,0,0,1,1,1,1,4,0,0,3,1,3,2,3,3,1,2
3049,4,2,2,2,0,0,1,1,1,1,4,1,0,3,2,3,3,3,3,1,1
3050,4,1,1,1,0,1,1,1,0,1,2,0,1,3,2,2,3,3,0,1,2
3052,3,1,2,2,0,0,1,1,1,1,4,0,0,2,2,0,0,3,3,1,1
3055,1,1,1,1,0,0,1,1,1,1,4,0,0,1,1,5,2,3,3,1,2
3056,3,2,1,1,0,0,1,1,1,1,4,1,0,2,2,4,1,3,2,1,2
3057,1,1,1,1,0,0,1,1,1,1,3,0,0,1,2,1,1,2,2,1,2
3059,2,1,2,2,0,0,1,1,1,1,4,0,1,4,2,5,2,2,0,1,2
3061,3,2,3,1,0,0,0,1,1,1,3,0,0,2,2,5,2,2,2,1,1
3062,3,2,1,1,0,0,1,1,1,1,3,0,0,2,2,6,2,3,3,1,2
3063,1,2,2,1,0,1,1,1,1,1,3,1,0,1,2,3,2,3,0,1,2
3065,3,2,1,1,0,0,1,1,1,1,4,1,1,2,2,5,2,2,3,1,1
3066,1,2,2,2,0,0,1,1,1,1,2,0,1,2,2,5,1,3,2,1,2
3067,1,1,2,2,0,0,1,1,1,1,4,0,0,2,2,0,2,2,2,1,2
3068,3,1,1,1,0,0,1,1,1,1,4,0,0,3,2,3,4,3,2,1,2
3069,2,1,1,1,1,0,1,1,1,1,4,0,0,2,2,0,2,3,3,1,2
3070,1,2,1,1,0,0,1,1,1,1,3,1,0,2,2,4,2,3,3,1,2
3071,2,1,1,1,0,0,1,1,1,1,4,1,0,2,2,5,2,2,2,1,2
3072,2,2,1,1,0,0,1,1,1,1,4,1,1,2,1,3,3,3,3,1,2
3073,3,1,1,1,0,1,1,1,1,1,1,1,0,3,2,2,4,3,0,3,2
3074,3,2,1,1,0,0,1,1,1,1,3,0,1,2,2,5,3,2,2,1,2
3075,3,2,1,1,1,1,1,1,1,1,3,0,1,2,2,0,2,3,3,1,2
3076,3,1,1,1,0,0,1,1,1,1,4,0,2,2,2,6,2,3,2,1,2
3077,3,2,1,1,0,1,1,1,1,1,0,0,0,2,2,2,4,3,2,3,2
3078,4,2,1,1,0,0,1,1,1,1,3,0,0,3,2,4,2,2,2,1,1
3079,2,1,1,1,0,0,1,1,1,1,0,1,1,3,2,5,3,2,2,1,2
3080,3,2,1,1,0,1,1,1,1,1,2,0,2,2,2,3,3,2,2,3,2
3081,2,2,2,1,1,0,1,1,1,1,2,0,0,2,2,0,2,3,3,3,2
3082,1,1,1,1,0,1,1,1,1,1,0,1,0,1,2,5,2,3,3,3,2
3083,2,2,3,3,0,1,0,1,1,1,3,1,0,4,2,0,4,1,0,1,2
3084,4,2,3,3,0,1,0,1,1,1,3,0,0,3,0,0,2,1,1,1,2
3085,3,1,3,3,1,1,0,1,1,1,3,1,0,3,2,1,4,2,0,1,1
3087,3,2,3,3,0,1,0,1,1,1,3,0,0,3,2,6,1,2,1,1,2
3088,3,1,3,3,0,0,0,1,1,1,3,0,0,4,2,2,1,1,0,1,2
3092,3,1,3,3,0,1,0,1,1,1,4,1,2,4,2,3,4,3,2,1,2
3093,2,1,3,3,0,0,0,1,1,1,5,1,1,4,2,2,4,2,1,1,2
3095,3,1,3,1,0,0,0,1,1,1,3,0,0,3,2,1,4,2,2,1,2
3099,3,2,3,3,0,0,0,1,1,1,3,2,0,3,0,0,1,2,1,1,1
3100,2,2,3,3,1,1,0,1,1,1,3,2,0,2,2,6,1,3,2,1,2
3102,3,1,3,3,0,0,0,1,1,1,4,3,0,3,2,3,2,3,2,1,2
3103,3,1,3,2,0,0,0,1,1,1,4,2,0,4,2,1,4,2,1,1,1
3104,2,2,3,3,0,1,0,1,1,1,2,1,0,2,2,2,1,2,2,1,2
3106,3,1,3,3,0,1,0,1,1,1,3,0,0,4,2,1,4,2,1,1,2
3108,4,1,3,3,0,0,1,1,1,1,3,0,0,2,2,3,1,2,1,1,2
3109,2,1,3,3,0,1,0,1,1,1,3,1,0,3,2,1,4,2,1,1,2
3110,3,2,3,3,0,0,0,1,1,1,3,3,3,3,2,2,1,2,0,1,2
3111,3,1,3,3,0,0,1,1,1,1,0,5,0,1,2,6,1,3,2,1,1
3112,4,2,3,2,0,1,0,1,1,1,1,1,0,3,2,0,4,2,1,1,2
3117,4,2,3,3,0,1,1,1,1,1,1,2,0,2,2,2,4,2,1,1,2
3119,2,1,3,3,1,0,1,1,1,1,0,1,0,4,2,0,4,2,1,1,2
3125,2,1,3,2,0,0,1,1,1,1,3,1,0,3,2,3,3,2,1,1,2
3127,3,2,2,2,2,1,1,1,1,1,1,0,0,2,2,6,1,3,2,1,1
3129,3,2,3,2,0,0,1,1,1,1,3,0,0,4,2,2,4,2,2,1,1
3130,2,2,2,2,0,0,1,1,1,1,2,0,1,3,2,3,1,2,1,1,2
3137,3,1,1,1,0,0,0,1,1,1,5,0,0,3,2,4,3,3,2,1,2
3138,2,1,3,1,0,0,1,1,1,1,4,0,0,3,2,1,3,3,0,1,2
3140,3,2,2,2,0,0,1,1,1,1,2,1,0,2,2,4,1,2,2,1,2
3141,3,2,3,2,0,0,1,1,1,1,2,0,1,2,2,1,1,2,2,1,2
3142,2,2,1,1,0,0,1,1,1,1,3,0,0,3,2,5,2,3,2,1,2
3143,2,2,2,2,0,0,1,1,1,1,2,0,0,2,2,0,2,3,2,1,2
3147,3,1,2,2,0,0,1,1,1,1,5,0,1,3,2,2,3,3,2,1,2
3150,3,1,2,2,0,0,1,1,1,1,5,1,0,3,2,3,3,2,2,1,2
3152,2,1,1,1,0,0,1,1,1,1,4,1,0,3,2,5,2,3,2,2,2
3154,3,2,1,1,0,0,1,1,1,1,4,1,0,3,2,6,4,3,2,1,2
3155,3,2,1,1,0,0,1,1,1,1,3,0,0,3,2,6,4,2,2,1,2
3156,3,1,1,1,0,0,1,1,1,1,4,0,1,3,2,2,4,3,2,1,1
3157,2,2,1,1,0,0,1,1,1,1,4,0,0,3,2,2,1,3,3,1,2
3158,3,1,1,1,0,1,1,1,1,1,1,0,0,3,2,3,3,3,2,3,2
3159,3,2,1,1,0,1,0,1,1,1,1,1,1,3,2,3,2,3,3,3,2
3160,3,2,1,1,0,1,1,1,1,1,1,0,0,3,2,3,1,3,2,3,2
3161,3,2,3,3,0,1,0,1,1,1,0,0,1,4,2,2,4,1,1,1,2
3162,3,1,3,3,0,1,0,1,1,1,3,0,1,2,1,5,1,3,0,1,2
3163,3,2,3,3,0,1,0,1,1,1,2,1,1,3,2,0,1,1,1,1,2
3164,3,1,3,3,0,1,0,1,1,1,2,1,0,3,0,0,1,2,1,1,2
3165,2,2,3,3,0,1,0,1,1,1,3,1,2,3,2,3,1,2,1,1,2
3169,3,1,3,3,0,1,0,1,1,1,4,0,5,2,2,5,1,2,0,1,2
3170,2,1,3,3,1,0,0,1,1,1,3,0,1,3,0,0,3,2,1,1,2
3171,2,1,3,3,0,1,0,1,1,1,4,4,0,3,2,4,1,3,2,1,2
3172,3,1,3,3,0,0,0,1,1,1,4,1,0,2,0,0,4,2,1,1,2
3174,2,2,3,3,0,1,0,1,1,1,0,1,1,3,2,2,4,3,1,1,2
3175,2,1,3,3,1,0,0,1,1,1,4,2,0,4,2,0,1,2,1,1,2
3176,3,2,3,3,0,0,0,1,1,1,2,4,1,4,2,2,4,2,0,1,2
3177,3,1,3,3,0,0,0,1,1,1,2,2,0,3,0,0,1,2,0,1,2
3180,3,2,3,3,0,0,0,1,1,1,2,2,0,3,2,1,1,2,2,1,2
3181,3,2,3,3,0,1,0,1,1,1,2,0,1,3,2,2,4,2,0,1,2
3182,2,2,3,2,0,0,0,1,1,1,0,1,0,3,2,4,4,3,2,1,2
3191,2,2,2,3,0,0,0,1,1,1,3,0,1,2,2,0,4,0,0,1,2
3193,3,2,2,2,0,0,0,1,1,1,2,0,1,1,2,6,1,2,2,1,1
3194,3,2,3,3,0,0,1,0,1,1,2,1,0,3,0,0,2,2,0,1,2
3196,3,2,3,2,0,1,1,1,1,1,2,0,0,3,2,0,1,3,0,1,2
3197,3,2,3,3,0,0,1,1,1,1,0,1,1,2,2,5,2,3,2,1,2
3213,3,2,2,2,0,1,1,1,1,1,2,0,2,4,2,0,3,2,2,1,1
3214,3,1,2,2,0,0,1,1,1,1,4,0,1,3,2,6,1,3,2,1,2
3215,3,2,1,1,0,0,1,1,1,1,0,2,0,3,2,2,4,3,2,1,2
3216,3,2,1,1,0,0,1,1,1,1,3,0,0,2,2,0,2,2,3,1,1
3217,2,2,1,1,1,0,1,1,1,1,4,0,1,3,2,6,1,3,3,1,2
3218,2,1,3,1,0,0,1,1,1,1,3,1,0,3,2,3,3,2,0,1,2
3219,3,2,3,3,0,1,0,1,1,1,2,0,0,2,0,0,2,2,0,1,2
3228,3,1,3,3,0,1,0,1,1,1,4,1,0,1,2,6,1,3,1,1,2
3229,1,2,3,3,0,0,0,1,1,1,0,0,0,4,0,0,4,3,1,1,1
3231,1,2,3,3,0,1,0,1,1,1,2,3,0,4,2,2,4,2,2,1,2
3233,3,1,3,3,0,1,0,1,1,1,3,2,0,4,2,2,4,2,0,1,2
3235,3,1,3,3,0,1,0,1,1,1,3,0,2,2,2,5,1,2,1,1,2
3236,1,1,3,3,1,1,0,1,1,1,4,2,2,1,2,2,4,3,1,1,2
3244,3,2,3,3,0,0,0,1,1,1,3,0,2,2,2,2,4,3,2,1,2
3245,4,2,3,3,1,1,0,1,1,1,2,0,1,1,2,2,4,2,1,1,2
3246,3,2,3,2,0,0,0,1,1,1,2,0,2,2,2,2,4,2,1,1,1
3247,1,1,3,3,0,0,0,1,1,1,3,4,0,2,1,5,1,3,1,1,2
3255,1,1,2,3,0,0,0,1,1,1,3,0,0,1,2,2,4,2,2,1,1
3261,3,2,3,2,0,0,0,1,1,1,2,0,0,2,2,6,1,3,2,1,2
3262,3,2,3,3,0,1,0,1,1,1,0,1,0,1,2,5,2,3,1,1,2
3263,1,2,3,3,0,1,1,1,1,1,1,0,2,1,2,2,1,2,2,1,2
3268,3,2,3,2,0,1,1,1,1,1,1,1,1,3,2,0,3,2,2,1,2
3271,3,2,3,2,0,1,0,1,1,1,0,2,0,2,2,3,3,2,1,1,2
3273,3,2,3,2,0,0,1,1,1,1,4,0,0,2,2,5,2,2,1,1,1
3275,3,1,3,2,0,0,1,1,1,1,5,2,0,2,2,2,4,3,0,2,2
3277,1,2,2,2,0,0,1,1,1,1,2,0,1,2,2,2,4,2,1,1,1
3278,1,2,3,3,0,0,1,1,1,1,3,0,1,2,2,3,1,3,3,1,2
3280,4,2,2,2,1,0,1,1,1,1,2,0,0,1,2,5,1,3,2,1,2
3281,1,2,2,2,0,0,1,1,1,1,0,1,0,4,2,0,0,2,1,1,2
3282,1,1,3,3,0,0,1,1,1,1,5,4,0,4,0,0,4,2,2,1,2
3285,3,2,3,2,1,1,1,1,1,1,1,1,0,2,2,2,1,3,0,1,2
3286,1,1,3,1,0,0,1,1,1,1,0,0,1,2,2,2,1,3,3,1,2
3290,1,2,2,3,2,1,1,1,1,1,0,0,0,2,2,2,4,3,2,1,2
3293,1,2,3,2,0,1,1,1,1,1,1,2,0,3,2,6,1,3,2,1,2
3298,1,2,2,2,0,0,1,1,1,1,0,0,0,2,2,5,4,3,0,1,1
3300,3,2,3,3,0,0,1,1,1,1,4,0,0,2,2,3,1,3,3,1,2
3301,1,1,3,1,0,0,0,1,1,1,4,0,1,3,2,2,2,2,2,1,2
3305,1,1,3,2,0,0,1,1,1,1,5,1,0,2,2,5,1,2,2,1,2
3306,1,1,2,2,0,0,1,1,1,1,4,1,0,2,2,2,2,2,2,1,2
3311,1,2,1,1,0,0,1,1,1,1,3,0,1,3,2,2,4,2,2,1,1
3312,1,1,2,2,0,0,1,1,1,1,4,0,0,3,2,1,2,3,2,1,2
3313,1,1,2,1,1,0,1,1,1,1,0,0,0,2,2,1,1,3,2,1,1
3314,4,2,1,1,0,0,1,1,1,1,4,0,0,1,1,5,1,3,0,1,2
3316,1,1,1,3,0,0,1,1,1,1,3,0,0,2,2,2,4,2,2,1,2
3317,3,1,1,1,1,0,1,1,1,1,4,0,1,2,2,2,2,3,2,1,2
3318,1,1,1,1,0,1,1,1,0,1,2,1,1,2,2,6,1,3,3,1,1
3319,1,2,1,1,0,0,1,1,1,1,3,1,0,2,2,1,1,2,2,1,2
3320,1,2,2,1,1,0,1,1,1,1,2,1,0,2,2,5,1,3,3,1,2
3321,1,2,2,1,0,0,1,1,1,1,3,0,1,2,2,6,3,3,3,1,2
3322,3,1,1,1,0,1,1,1,1,1,0,0,1,2,2,0,1,3,3,3,2
3324,1,2,3,3,0,1,0,1,1,1,2,0,0,2,2,2,4,1,2,1,2
3325,2,1,3,3,0,1,0,1,1,1,4,0,1,1,0,0,4,3,3,1,2
3326,2,2,3,3,0,1,0,1,1,1,3,0,3,2,2,5,4,1,1,1,2
3327,3,1,3,3,1,1,0,1,1,1,4,0,2,4,2,2,1,1,1,1,2
3328,2,2,3,3,1,1,0,1,1,1,3,0,1,1,2,3,1,2,2,1,2
3329,3,2,3,3,0,1,0,1,1,1,3,0,1,4,2,2,4,1,1,1,1
3330,2,2,3,3,0,1,0,1,1,1,0,0,1,3,2,1,4,1,0,1,2
3331,1,1,3,3,0,1,0,1,1,1,4,0,0,4,0,0,3,3,3,1,2
3332,1,1,3,3,0,1,0,1,1,1,3,0,3,3,2,1,4,1,1,1,2
3333,2,2,3,3,0,1,0,1,1,1,4,0,1,1,2,6,1,2,2,1,2
3334,3,1,3,3,0,1,0,1,1,1,2,1,5,3,2,0,1,1,1,1,2
3336,1,2,3,3,0,1,1,1,1,1,2,1,3,1,0,0,1,2,0,1,2
3337,1,2,3,3,0,1,0,1,1,1,2,0,1,2,0,0,4,1,0,1,2
3338,1,1,3,3,0,1,0,1,1,1,3,1,5,4,2,1,4,1,0,1,2
3341,2,2,3,3,0,1,1,1,1,1,3,2,0,3,2,2,1,1,1,1,2
3342,1,2,3,3,0,1,0,1,1,1,3,1,2,1,2,2,4,2,1,1,2
3343,1,2,3,3,0,1,0,1,1,1,2,0,1,3,0,0,1,1,0,1,2
